blockerType,legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
tag_archive,/tag/bensoul/,200,preserve_or_map,manual_review,/search?tag=bensoul,low,Bensoul | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bey-t/,200,preserve_or_map,manual_review,/search?tag=bey-t,low,Bey T | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bien-aime-baraza/,200,preserve_or_map,manual_review,/search?tag=bien-aime-baraza,low,Bien-Aime Baraza | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bien/,200,preserve_or_map,manual_review,/search?tag=bien,low,Bien | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/big-nyagz/,200,preserve_or_map,manual_review,/search?tag=big-nyagz,low,Big Nyagz | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bigpin/,200,preserve_or_map,manual_review,/search?tag=bigpin,low,Bigpin | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bigpins-radius/,200,preserve_or_map,manual_review,/search?tag=bigpins-radius,low,Bigpin&#039;s Radius | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/billy-black/,200,preserve_or_map,manual_review,/search?tag=billy-black,low,Billy Black | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/binyavanga-wainaina/,200,preserve_or_map,manual_review,/search?tag=binyavanga-wainaina,low,Binyavanga Wainaina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bitcoin/,200,preserve_or_map,manual_review,/search?tag=bitcoin,low,Bitcoin | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/blankets-and-wine/,200,preserve_or_map,manual_review,/search?tag=blankets-and-wine,low,Blankets And Wine | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/blankets-wine/,200,preserve_or_map,manual_review,/search?tag=blankets-wine,low,Blankets &amp; Wine | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/blessing-lungaho/,200,preserve_or_map,manual_review,/search?tag=blessing-lungaho,low,Blessing Lung&#039;Aho | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/blind/,200,preserve_or_map,manual_review,/search?tag=blind,low,Blind | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/blinky-bill/,200,preserve_or_map,manual_review,/search?tag=blinky-bill,low,Blinky Bill | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bmg/,200,preserve_or_map,manual_review,/search?tag=bmg,low,BMG | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bobs-burgers/,200,preserve_or_map,manual_review,/search?tag=bobs-burgers,low,Bob&#039;s Burgers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bomb-squad-crew/,200,preserve_or_map,manual_review,/search?tag=bomb-squad-crew,low,Bomb Squad Crew | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/book-clubs/,200,preserve_or_map,manual_review,/search?tag=book-clubs,low,Book Clubs | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/boondocks-gang/,200,preserve_or_map,manual_review,/search?tag=boondocks-gang,low,Boondocks Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/boutross/,200,preserve_or_map,manual_review,/search?tag=boutross,low,Boutross | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/brandy-maina/,200,preserve_or_map,manual_review,/search?tag=brandy-maina,low,Brandy Maina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/breeder-lw/,200,preserve_or_map,manual_review,/search?tag=breeder-lw,low,Breeder LW | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/brian-kabugi/,200,preserve_or_map,manual_review,/search?tag=brian-kabugi,low,Brian Kabugi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/brown/,200,preserve_or_map,manual_review,/search?tag=brown,low,Brown | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bryan-ngatia/,200,preserve_or_map,manual_review,/search?tag=bryan-ngatia,low,Bryan Ngatia | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bsq/,200,preserve_or_map,manual_review,/search?tag=bsq,low,BSQ | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/buke-abduba/,200,preserve_or_map,manual_review,/search?tag=buke-abduba,low,Buke Abduba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/burna-boy/,200,preserve_or_map,manual_review,/search?tag=burna-boy,low,Burna Boy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/buruburu/,200,preserve_or_map,manual_review,/search?tag=buruburu,low,Buruburu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/burudani-express/,200,preserve_or_map,manual_review,/search?tag=burudani-express,low,Burudani Express. | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/buruklyn-boyz/,200,preserve_or_map,manual_review,/search?tag=buruklyn-boyz,low,BURUKLYN BOYZ | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/burundi/,200,preserve_or_map,manual_review,/search?tag=burundi,low,Burundi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bussa-j/,200,preserve_or_map,manual_review,/search?tag=bussa-j,low,Bussa J | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/bussaj/,200,preserve_or_map,manual_review,/search?tag=bussaj,low,BussaJ | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/butere-girls/,200,preserve_or_map,manual_review,/search?tag=butere-girls,low,Butere Girls | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/c-i-r-u/,200,preserve_or_map,manual_review,/search?tag=c-i-r-u,low,c i r u | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/cabinet-secretary-for-youth-affairs-sports-and-the-arts/,200,preserve_or_map,manual_review,/search?tag=cabinet-secretary-for-youth-affairs-sports-and-the-arts,low,Cabinet Secretary for Youth Affairs Sports and The Arts | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/caine-prize/,200,preserve_or_map,manual_review,/search?tag=caine-prize,low,Caine Prize | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/caleb-awiti/,200,preserve_or_map,manual_review,/search?tag=caleb-awiti,low,Caleb Awiti | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/calif-records/,200,preserve_or_map,manual_review,/search?tag=calif-records,low,Calif Records | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/casettes/,200,preserve_or_map,manual_review,/search?tag=casettes,low,Casettes | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/cassettes/,200,preserve_or_map,manual_review,/search?tag=cassettes,low,Cassettes | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/cave-bureau/,200,preserve_or_map,manual_review,/search?tag=cave-bureau,low,Cave Bureau | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/cedo/,200,preserve_or_map,manual_review,/search?tag=cedo,low,Cedo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chantelle/,200,preserve_or_map,manual_review,/search?tag=chantelle,low,Chantelle | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/charisma/,200,preserve_or_map,manual_review,/search?tag=charisma,low,Charisma | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/charles-mangua/,200,preserve_or_map,manual_review,/search?tag=charles-mangua,low,Charles Mangua | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/cheche-book-store/,200,preserve_or_map,manual_review,/search?tag=cheche-book-store,low,Cheche Book Store | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chelwek/,200,preserve_or_map,manual_review,/search?tag=chelwek,low,Chelwek | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chemutai-sage/,200,preserve_or_map,manual_review,/search?tag=chemutai-sage,low,Chemutai Sage | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/cheque-mate/,200,preserve_or_map,manual_review,/search?tag=cheque-mate,low,Cheque Mate | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/child/,200,preserve_or_map,manual_review,/search?tag=child,low,Child | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chimano/,200,preserve_or_map,manual_review,/search?tag=chimano,low,Chimano | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chinua-achebe/,200,preserve_or_map,manual_review,/search?tag=chinua-achebe,low,Chinua Achebe | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chiwawa/,200,preserve_or_map,manual_review,/search?tag=chiwawa,low,Chiwawa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chris-kaiga/,200,preserve_or_map,manual_review,/search?tag=chris-kaiga,low,Chris Kaiga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/christmas/,200,preserve_or_map,manual_review,/search?tag=christmas,low,Christmas | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/chronicles-of-gedi/,200,preserve_or_map,manual_review,/search?tag=chronicles-of-gedi,low,Chronicles of Gedi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ciano-maimba/,200,preserve_or_map,manual_review,/search?tag=ciano-maimba,low,Ciano Maimba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/circle-art-gallery/,200,preserve_or_map,manual_review,/search?tag=circle-art-gallery,low,Circle Art Gallery | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
